"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"jEPYnrub";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-26;"Actif";0;0;0;0;3353;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";333;"Jamais visité";"Non"
"jEPYnrub";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-05;"Actif";19;2020-08-05;2020-07-26;"Actif";0;0;0;0;89;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";336;"Jamais visité";"Non"
"Ww6FH0Mt";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-26;"Inactif récent";66;2020-05-26;2020-05-16;"Inactif récent";0;0;0;0;34.5;1970-01-01;8.9871;13.8064;"ZINDER_AUTOGARE";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"Ww6FH0Mt";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-05-26;"Inactif âgé";90;2020-05-26;2020-05-16;"Inactif âgé";0;0;0;0;34.5;1970-01-01;10.27009771;13.98519741;"GOURE";"Système";"GOURE";"Urbain";"Gouré";"Est";"Zinder";"Jamais";0;"Jamais visité";"Non"
"qaK0EBY9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;657.98;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";10929;"Jamais visité";"Oui"
"qaK0EBY9";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-23;"Actif";1;200;0;0;1620.48;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";8462;"Jamais visité";"Oui"
"x0e8DJIN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-15;"Actif";16;2020-07-15;2020-07-10;"Actif";0;0;0;0;101;2020-07-10;5.77248166666667;14.7559583333333;"KEITA";"Visites";"KEITA";"Urbain";"Keita";"Est";"Tahoua";"Oui";13;"A réagi";"Non"
"x0e8DJIN";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";11;2020-08-13;2020-08-13;"Actif";0;0;0;0;28;2020-07-10;5.77248166666667;14.7559583333333;"KEITA";"Visites";"KEITA";"Urbain";"Keita";"Est";"Tahoua";"Non";127;"Non visité";"Non"
"DbttFh2d";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";1;4600;0;0;52;2020-07-31;2.09433333333333;13.53734;"ORTN_AIRTEL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";96;"A maintenu son statut";"Non"
"DbttFh2d";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-01;"Futur inactif";23;2020-08-01;1970-01-01;"Futur inactif";0;0;0;0;172;2020-08-22;2.10047;13.5347216666667;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";120;"N'a pas réagi";"Non"
"ZBzRcWy8";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-15;"Inactif récent";46;2020-06-15;1970-01-01;"Inactif récent";0;0;0;0;3541;2020-07-09;3.43045902;14.93111011;"ABALA";"Visites";"ABALA";"Rural";"Filingué";"Est";"Tillaberi";"Oui";0;"N'a pas réagi";"Non"
"ZBzRcWy8";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-06;"Actif";18;2020-08-06;1970-01-01;"Actif";0;0;0;0;2353;2020-08-06;3.43201054;14.93128006;"ABALA";"Visites";"ABALA";"Rural";"Filingué";"Est";"Tillaberi";"Oui";12;"A réagi";"Non"
"7WufSPvx";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-15;"Actif";0;0;0;0;109.25;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";3867;"Jamais visité";"Oui"
"7WufSPvx";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-18;"Actif";0;0;0;0;329.25;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";3720;"Jamais visité";"Oui"
"dqQxwCd0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;353;1970-01-01;1.92621795;13.60903193;"BOUBON";"Système";"BOUBON";"Rural";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";5110;"Jamais visité";"Oui"
"dqQxwCd0";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";10;2020-08-14;1970-01-01;"Actif";0;0;0;0;1483;1970-01-01;2.14080371;13.52191935;"ARENE DE LUTTE";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";1130;"Jamais visité";"Oui"
"IPvZjtQ9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-07;"Futur inactif";24;2020-07-07;2020-07-07;"Futur inactif";0;0;0;0;41.25;1970-01-01;8.9871;13.8064;"ZINDER_AUTOGARE";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";25;"Jamais visité";"Non"
"IPvZjtQ9";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-07;"Inactif récent";48;2020-07-07;2020-07-07;"Inactif récent";0;0;0;0;41.25;1970-01-01;8.9961;13.81135;"ZINDER GARIN MALAM";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"OcLEXbjH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";4;58300;0;0;32608.59;1970-01-01;8.98863;13.84394;"ZINDER UNIV";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";3256;"Jamais visité";"Oui"
"OcLEXbjH";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-05;"Actif";19;2020-08-05;1970-01-01;"Actif";0;0;0;0;3428.59;1970-01-01;8.99144;13.83295;"ZINDER DEPOT SONIDEP";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";5820;"Jamais visité";"Oui"
"cGH9WDDx";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-03;"Futur inactif";28;2020-07-03;2020-07-03;"Futur inactif";0;0;0;0;12.12;2020-07-30;7.99157166666667;16.971805;"AGADEZ MOOV OLD VILLE";"Visites";"AGADEZ";"Urbain";"Agadez 5";"Sud";"Agadez";"Oui";262;"Nouveau PDV visité";"Non"
"cGH9WDDx";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";8;2020-08-16;2020-08-16;"Actif";0;0;0;0;24.62;2020-07-30;7.99157166666667;16.971805;"AGADEZ MOOV OLD VILLE";"Visites";"AGADEZ";"Urbain";"Agadez 5";"Sud";"Agadez";"Non";13;"Non visité";"Non"
"7kEtA5nw";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-06-30;"Actif";0;0;0;0;267403;1970-01-01;9.05776113;21.74946476;"TCHIBARKATEN_2";"Système";"TCHIBARKTEN";"Rural";"Arlit 2";"Nord";"Agadez";"Jamais";7031;"Jamais visité";"Oui"
"7kEtA5nw";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-06-30;"Actif";1;22000;0;0;1093;1970-01-01;9.05776113;21.74946476;"TCHIBARKATEN_2";"Système";"TCHIBARKTEN";"Rural";"Arlit 2";"Nord";"Agadez";"Jamais";2690;"Jamais visité";"Oui"
"qRZYhP1u";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-03;"Futur inactif";28;2020-07-03;2020-06-10;"Futur inactif";0;0;0;0;39.5;1970-01-01;5.66513889;14.43633333;"KAOURA ACHA";"Système";"KAOURA ACHA";"Rural";"Illéla";"Centre";"Tahoua";"Jamais";5;"Jamais visité";"Non"
"qRZYhP1u";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-03;"Inactif récent";52;2020-07-03;2020-06-10;"Inactif récent";0;0;0;0;39.5;1970-01-01;5.66513889;14.43633333;"KAOURA ACHA";"Système";"KAOURA ACHA";"Rural";"Illéla";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"D3C43YSe";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-21;"Inactif récent";40;2020-06-21;1970-01-01;"Inactif récent";0;0;0;0;95.75;1970-01-01;4.03864412;13.63977557;"DOGONDOUTCHI";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"D3C43YSe";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-18;"Actif";6;2020-08-18;1970-01-01;"Actif";0;0;0;0;96.75;2020-08-18;7.1087798;13.49990915;"MARADI 601";"Visites";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Oui";1;"A réagi";"Non"
"bSOwUTkh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-13;"Actif";18;2020-07-13;2020-07-13;"Actif";0;0;0;0;200;2020-07-13;3.19491833333333;13.0449766666667;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";13;"A maintenu son statut";"Non"
"bSOwUTkh";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-13;"Inactif récent";42;2020-07-13;2020-07-13;"Inactif récent";0;0;0;0;200;2020-07-13;3.19491833333333;13.0449766666667;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Non";0;"Non visité";"Non"
"abLPqCyq";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-28;"Actif";0;0;0;0;183.4;1970-01-01;5.58766667;14.33944444;"TOUBOUT";"Système";"TOUBOUT";"Rural";"Illéla";"Centre";"Tahoua";"Jamais";2506;"Jamais visité";"Oui"
"abLPqCyq";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-23;2020-08-24;"Actif";0;0;3;115500;156193.4;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";13164;"Jamais visité";"Oui"
"t4c5UKBh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;49.21;1970-01-01;5.25619291;14.46548295;"ILLELA";"Système";"ILLELA";"Urbain";"Illéla";"Centre";"Tahoua";"Jamais";10;"Jamais visité";"Non"
"t4c5UKBh";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-28;"Futur inactif";27;2020-07-28;1970-01-01;"Futur inactif";0;0;0;0;49.21;1970-01-01;5.25619291;14.46548295;"ILLELA";"Système";"ILLELA";"Urbain";"Illéla";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"T0iQ29qD";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;1970-01-01;"Actif";0;0;0;0;4.35;1970-01-01;2.1063;13.5611;"CITÉ CHINOISE";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";9;"Jamais visité";"Non"
"T0iQ29qD";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-07;"Actif";17;2020-08-07;1970-01-01;"Actif";0;0;0;0;15.79;1970-01-01;2.11999455;13.53700949;"IPSP FACE";"Système";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Jamais";555;"Jamais visité";"Non"
"jXn8Du4N";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;1970-01-01;"Actif";0;0;0;0;615;2020-07-23;5.29224333333333;14.8772316666667;"TAHOUA_SORTIE_MOOV";"Visites";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Oui";100;"Nouveau PDV visité";"Non"
"jXn8Du4N";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-21;"Inactif récent";34;2020-07-21;1970-01-01;"Inactif récent";0;0;0;0;615;2020-07-23;5.29224333333333;14.8772316666667;"TAHOUA_SORTIE_MOOV";"Visites";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Non";0;"Non visité";"Non"
"sCFuBx5N";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-06;"Futur inactif";25;2020-07-06;1970-01-01;"Futur inactif";0;0;0;0;53;1970-01-01;8.78746999;14.25541072;"BAKIN BIRGI";"Système";"BAKIN BIRGI";"Rural";"Bakin Birgi";"Nord";"Zinder";"Jamais";1;"Jamais visité";"Non"
"sCFuBx5N";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-20;"Actif";4;2020-08-20;2020-08-20;"Actif";0;0;0;0;65.5;2020-08-20;8.79176333333333;14.255305;"BAKIN BIRGI";"Visites";"BAKIN BIRGI";"Rural";"Bakin Birgi";"Nord";"Zinder";"Oui";13;"A réagi";"Non"
"iKqCcpFJ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-26;"Actif";5;2020-07-26;2020-07-26;"Actif";0;0;0;0;25;2020-07-20;1.47020666666667;14.1938983333333;"TILLABERI_ENTREE";"Visites";"TILLABERI";"Urbain";"Tillabéri";"Ouest";"Tillaberi";"Oui";12;"A réagi";"Non"
"iKqCcpFJ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-26;"Futur inactif";29;2020-07-26;2020-07-26;"Futur inactif";0;0;0;0;25;2020-08-07;1.21154;14.3742483333333;"MEHANNA";"Visites";"MEHANNA";"Rural";"Gotheye";"Ouest";"Tillaberi";"Oui";0;"N'a pas réagi";"Non"
"Ej1nfuyp";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-29;"Inactif récent";32;2020-06-29;2020-06-29;"Inactif récent";0;0;0;0;66.25;1970-01-01;7.99066667;13.7543333;"TESSAOUA_2";"Système";"TESSAOUA";"Urbain";"Tessaoua";"Est";"Maradi";"Jamais";0;"Jamais visité";"Non"
"Ej1nfuyp";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-29;"Inactif récent";56;2020-06-29;2020-06-29;"Inactif récent";0;0;0;0;66.25;1970-01-01;7.99066667;13.7543333;"TESSAOUA_2";"Système";"TESSAOUA";"Urbain";"Tessaoua";"Est";"Maradi";"Jamais";0;"Jamais visité";"Non"
"Y8rTLQ1b";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-07-24;"Actif";0;0;0;0;59.17;1970-01-01;2.14505556;13.52419167;"DANGAO_AIRTEL";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";592;"Jamais visité";"Non"
"Y8rTLQ1b";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-16;"Actif";0;0;0;0;1832.17;1970-01-01;2.14505556;13.52419167;"DANGAO_AIRTEL";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";372;"Jamais visité";"Non"
"GPygyR4C";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-16;"Actif";15;2020-07-16;2020-07-16;"Actif";0;0;0;0;12;1970-01-01;7.2588333333334;13.1968065;"DAN ISSA VILLAGE";"Système";"DAN ISSA";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";11;"Jamais visité";"Non"
"GPygyR4C";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-07-16;2020-08-24;"Actif";0;0;1;500;519.5;2020-08-24;8.79186833333333;14.2554083333333;"BAKIN BIRGI";"Visites";"BAKIN BIRGI";"Rural";"Bakin Birgi";"Nord";"Zinder";"Oui";8;"A maintenu son statut";"Non"
"2K2ZAdnW";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-23;"Inactif récent";38;2020-06-23;2020-06-23;"Inactif récent";0;0;0;0;22.5;2020-07-16;12.5996916666667;13.3044383333333;"DIFFA_JEUNE_CADRE";"Visites";"DIFFA";"Urbain";"Diffa 1";"Est";"Diffa";"Oui";0;"N'a pas réagi";"Non"
"2K2ZAdnW";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";12;2020-08-12;2020-08-12;"Actif";0;0;0;0;25;2020-08-18;12.5990283333333;13.3014783333333;"DIFFA_JEUNE_CADRE";"Visites";"DIFFA";"Urbain";"Diffa 1";"Est";"Diffa";"Oui";3;"A réagi";"Non"
"NArQPF3S";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;43.37;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";1204;"Jamais visité";"Oui"
"NArQPF3S";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;1970-01-01;"Actif";0;0;0;0;45.37;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";202;"Jamais visité";"Non"
"xgkTYll0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-07-13;"Actif";0;0;0;0;5284.06;1970-01-01;2.5512;14.181;"DINGAZI BANDA MACRO";"Système";"DINGAZI BANDA";"Rural";"Ouallam";"Est";"Tillaberi";"Jamais";6064;"Jamais visité";"Oui"
"xgkTYll0";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-08-13;"Actif";0;0;0;0;41703.56;2020-08-11;2.06711166666667;13.5513933333333;"ECOLE PRIMAIRE SONUCI";"Visites";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Oui";5870;"A maintenu son statut";"Oui"
"yx3Y91Sp";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-09;"Futur inactif";22;1970-01-01;2020-07-09;"Futur inactif";0;0;0;0;507.5;1970-01-01;6.14938889;14.31638889;"KAROFANE";"Système";"KAROFANE";"Rural";"Bouza";"Est";"Tahoua";"Jamais";8;"Jamais visité";"Non"
"yx3Y91Sp";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-20;"Actif";4;2020-08-20;2020-07-09;"Actif";0;0;0;0;309.5;1970-01-01;6.14938889;14.31638889;"KAROFANE";"Système";"KAROFANE";"Rural";"Bouza";"Est";"Tahoua";"Jamais";2;"Jamais visité";"Non"
"P60z0ZvV";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-04-08;"Actif";0;0;0;0;25761.57;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";3290;"Jamais visité";"Oui"
"P60z0ZvV";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-21;"Actif";3;2020-08-21;2020-04-08;"Actif";0;0;0;0;10424.57;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";963;"Jamais visité";"Non"
"LLSxEZi1";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-22;"Inactif récent";39;2020-06-21;2020-06-22;"Inactif récent";0;0;0;0;1390;1970-01-01;7.3918583333333;18.747536111111;"ARLIT_SOMAIR_DENSIF";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";0;"Jamais visité";"Non"
"LLSxEZi1";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-08;"Actif";16;2020-08-08;2020-06-22;"Actif";0;0;0;0;4760;1970-01-01;7.40022222;18.74052778;"ARLIT SOMAIR KARÉ";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";370;"Jamais visité";"Non"
"sNom71H2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-07-06;"Actif";0;0;0;0;128.75;2020-07-28;2.1794;13.5221666666667;"NIAMEY 2000";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Oui";5918;"A maintenu son statut";"Oui"
"sNom71H2";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";8;2020-08-16;2020-07-06;"Actif";0;0;0;0;358.75;2020-08-18;2.17940666666667;13.522185;"NIAMEY 2000";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Oui";2230;"A maintenu son statut";"Oui"
"PZUHV3bt";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-06-23;"Actif";0;0;0;0;26298.5;1970-01-01;2.060994;13.550619;"KOUBIA_EATON";"Système";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Jamais";68877;"Jamais visité";"Oui"
"PZUHV3bt";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-18;"Actif";6;2020-08-18;2020-06-23;"Actif";0;0;0;0;5581;1970-01-01;2.060994;13.550619;"KOUBIA_EATON";"Système";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Jamais";11532;"Jamais visité";"Oui"
"xG9PhrxI";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-17;"Inactif récent";44;2020-06-17;2020-06-17;"Inactif récent";0;0;0;0;17.5;2020-07-30;2.084945;13.5628966666667;"RT_BOBIEL";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Oui";0;"N'a pas réagi";"Non"
"xG9PhrxI";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-17;"Inactif récent";68;2020-06-17;2020-06-17;"Inactif récent";0;0;0;0;17.5;2020-07-30;2.084945;13.5628966666667;"RT_BOBIEL";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Non";0;"Non visité";"Non"
"HKoXqgEx";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-06;"Futur inactif";25;2020-07-06;2020-07-06;"Futur inactif";0;0;0;0;162;2020-07-27;3.206685;13.05517;"DOSSO_MOOV2";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";1067;"N'a pas réagi";"Oui"
"HKoXqgEx";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";12;2020-08-12;2020-08-12;"Actif";0;0;0;0;120.2;2020-08-10;3.20737833333333;13.0554316666667;"DOSSO_MOOV2";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";279;"A réagi";"Non"
"P1xX2SNi";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-08;"Futur inactif";23;2020-07-08;2020-03-06;"Futur inactif";0;0;0;0;49;1970-01-01;12.0246369;13.22036356;"MAINE SOROA";"Système";"MAINE SOROA";"Urbain";"Mainé Soroa";"Ouest";"Diffa";"Jamais";22;"Jamais visité";"Non"
"P1xX2SNi";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-08;"Inactif récent";47;2020-07-08;2020-03-06;"Inactif récent";0;0;0;0;49;1970-01-01;12.0246369;13.22036356;"MAINE SOROA";"Système";"MAINE SOROA";"Urbain";"Mainé Soroa";"Ouest";"Diffa";"Jamais";0;"Jamais visité";"Non"
"6iWz2JH1";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-09;"Futur inactif";22;2020-07-09;2020-07-09;"Futur inactif";0;0;0;0;309;1970-01-01;5.25619291;14.46548295;"ILLELA";"Système";"ILLELA";"Urbain";"Illéla";"Centre";"Tahoua";"Jamais";1010;"Jamais visité";"Oui"
"6iWz2JH1";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-17;"Actif";1;200;0;0;126;1970-01-01;5.25619291;14.46548295;"ILLELA";"Système";"ILLELA";"Urbain";"Illéla";"Centre";"Tahoua";"Jamais";2317;"Jamais visité";"Oui"
"y8A0fGup";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-28;"Inactif récent";64;2020-05-28;1970-01-01;"Inactif récent";0;0;0;0;1;1970-01-01;7.35997222;13.53088889;"MALLOUMEY SABOUA";"Système";"MALLOUMEY SABOUA";"Rural";"Maradi 4";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"y8A0fGup";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-05-28;"Inactif récent";88;2020-05-28;1970-01-01;"Inactif récent";0;0;0;0;1;1970-01-01;7.35997222;13.53088889;"MALLOUMEY SABOUA";"Système";"MALLOUMEY SABOUA";"Rural";"Maradi 4";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"ceVdSleD";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;2;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";1;"Jamais visité";"Non"
"ceVdSleD";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-24;"Inactif récent";31;2020-07-24;1970-01-01;"Inactif récent";0;0;0;0;2;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
